Call_ID,Fecha,Agente_ID,Centro_Costo,Canal,Tiempo_Espera_Seg,Tiempo_Atencion_Seg,Tiempo_Total_Seg,Abandonada,Resuelta_Primer_Contacto
C03865,2025-03-08 10:00:00,A022,Banca_Personal,Inbound,10,366,376,0,0
C03866,2025-03-06 01:00:00,A009,Soporte_Digital,Inbound,15,354,369,0,1
C03867,2025-01-15 23:00:00,A020,Tarjetas,Inbound,4,271,275,0,0
C03868,2025-03-13 19:00:00,A012,Soporte_Digital,Inbound,20,283,303,0,0
C03869,2025-03-28 13:00:00,A013,Soporte_Digital,Inbound,16,392,408,0,0
C03870,2025-03-17 02:00:00,A022,Créditos,Inbound,18,269,287,0,1
C03871,2025-03-25 19:00:00,A023,Créditos,Inbound,90,271,361,1,1
C03872,2025-02-05 03:00:00,A017,Créditos,Inbound,25,390,415,0,1
C03873,2025-03-09 17:00:00,A005,Banca_Personal,Outbound,7,296,303,0,0
C03874,2025-02-07 02:00:00,A020,Banca_Personal,Inbound,30,296,326,0,1
C03875,2025-03-24 23:00:00,A013,Créditos,Inbound,18,410,428,0,0
C03876,2025-03-24 14:00:00,A013,Tarjetas,Inbound,12,261,273,0,0
C03877,2025-02-09 23:00:00,A010,Tarjetas,Outbound,22,256,278,0,1
C03878,2025-03-03 04:00:00,A015,Tarjetas,Inbound,58,310,368,0,1
C03879,2025-03-02 21:00:00,A015,Banca_Personal,Inbound,4,301,305,0,0
C03880,2025-01-31 11:00:00,A018,Soporte_Digital,Inbound,2,253,255,0,0
C03881,2025-01-26 05:00:00,A018,Banca_Personal,Inbound,13,348,361,0,1
C03882,2025-01-26 14:00:00,A002,Créditos,Outbound,20,300,320,0,1
C03883,2025-03-25 12:00:00,A023,Soporte_Digital,Inbound,17,303,320,0,1
C03884,2025-03-13 15:00:00,A011,Tarjetas,Outbound,17,299,316,1,0
C03885,2025-01-29 01:00:00,A013,Banca_Personal,Inbound,13,237,250,0,0
C03886,2025-02-22 22:00:00,A011,Banca_Personal,Inbound,45,250,295,0,1
C03887,2025-03-08 03:00:00,A004,Créditos,Inbound,27,205,232,0,1
C03888,2025-03-09 03:00:00,A015,Tarjetas,Outbound,52,368,420,0,1
C03889,2025-02-07 08:00:00,A022,Banca_Personal,Inbound,2,300,302,0,1
C03890,2025-03-02 22:00:00,A023,Banca_Personal,Inbound,16,359,375,0,1
C03891,2025-01-12 13:00:00,A025,Soporte_Digital,Inbound,26,272,298,0,0
C03892,2025-01-23 23:00:00,A011,Banca_Personal,Inbound,7,368,375,0,0
C03893,2025-03-10 04:00:00,A018,Soporte_Digital,Inbound,18,202,220,0,1
C03894,2025-02-01 16:00:00,A016,Banca_Personal,Inbound,32,358,390,0,1
C03895,2025-03-02 09:00:00,A010,Tarjetas,Inbound,62,295,357,1,1
C03896,2025-01-17 20:00:00,A012,Créditos,Inbound,61,216,277,1,1
C03897,2025-02-26 14:00:00,A013,Tarjetas,Inbound,55,130,185,0,0
C03898,2025-02-21 08:00:00,A009,Créditos,Inbound,67,330,397,0,1
C03899,2025-01-01 21:00:00,A021,Banca_Personal,Inbound,1,359,360,0,1
C03900,2025-01-29 05:00:00,A013,Tarjetas,Inbound,4,303,307,1,1
C03901,2025-03-26 12:00:00,A006,Soporte_Digital,Outbound,16,336,352,0,1
C03902,2025-02-21 07:00:00,A006,Créditos,Inbound,8,326,334,0,0
C03903,2025-03-27 15:00:00,A011,Créditos,Inbound,28,303,331,0,1
C03904,2025-03-17 08:00:00,A019,Banca_Personal,Outbound,85,357,442,0,1
C03905,2025-01-23 00:00:00,A011,Créditos,Inbound,3,211,214,0,1
C03906,2025-03-26 21:00:00,A010,Créditos,Inbound,14,305,319,0,1
C03907,2025-03-11 20:00:00,A023,Créditos,Inbound,20,340,360,0,1
C03908,2025-01-28 08:00:00,A015,Banca_Personal,Inbound,4,273,277,0,1
C03909,2025-01-07 21:00:00,A013,Tarjetas,Outbound,38,315,353,0,0
C03910,2025-02-05 08:00:00,A023,Banca_Personal,Inbound,23,229,252,0,0
C03911,2025-01-21 15:00:00,A008,Soporte_Digital,Inbound,15,304,319,0,1
C03912,2025-01-25 13:00:00,A005,Créditos,Outbound,31,256,287,1,1
C03913,2025-01-18 20:00:00,A002,Créditos,Inbound,42,268,310,0,1
C03914,2025-01-07 18:00:00,A016,Tarjetas,Inbound,26,334,360,0,1
C03915,2025-02-22 14:00:00,A013,Créditos,Inbound,27,194,221,0,1
C03916,2025-01-03 23:00:00,A019,Tarjetas,Inbound,22,234,256,0,0
C03917,2025-01-28 06:00:00,A009,Créditos,Inbound,28,343,371,0,0
C03918,2025-01-12 04:00:00,A015,Créditos,Inbound,49,290,339,0,0
C03919,2025-03-16 00:00:00,A006,Banca_Personal,Inbound,87,255,342,0,1
C03920,2025-02-22 20:00:00,A008,Banca_Personal,Inbound,109,327,436,1,0
C03921,2025-02-12 07:00:00,A024,Soporte_Digital,Inbound,27,233,260,0,1
C03922,2025-02-15 03:00:00,A014,Tarjetas,Outbound,27,231,258,0,1
C03923,2025-01-01 05:00:00,A005,Soporte_Digital,Inbound,52,287,339,0,0
C03924,2025-02-10 21:00:00,A017,Banca_Personal,Inbound,10,291,301,0,1
C03925,2025-01-17 22:00:00,A022,Tarjetas,Inbound,73,255,328,0,0
C03926,2025-03-23 09:00:00,A007,Banca_Personal,Inbound,26,284,310,0,1
C03927,2025-03-28 09:00:00,A009,Tarjetas,Inbound,6,379,385,1,0
C03928,2025-02-11 01:00:00,A016,Créditos,Outbound,3,297,300,0,0
C03929,2025-01-17 05:00:00,A018,Soporte_Digital,Inbound,13,230,243,0,0
C03930,2025-01-30 13:00:00,A013,Soporte_Digital,Inbound,16,301,317,0,1
C03931,2025-03-03 07:00:00,A018,Tarjetas,Inbound,27,172,199,0,1
C03932,2025-02-01 09:00:00,A010,Soporte_Digital,Inbound,55,396,451,0,1
C03933,2025-02-28 19:00:00,A001,Banca_Personal,Inbound,32,228,260,0,0
C03934,2025-02-23 00:00:00,A021,Soporte_Digital,Inbound,43,312,355,0,1
C03935,2025-01-22 21:00:00,A018,Tarjetas,Inbound,36,309,345,0,0
C03936,2025-03-03 21:00:00,A019,Soporte_Digital,Inbound,6,253,259,0,1
C03937,2025-03-27 20:00:00,A002,Soporte_Digital,Inbound,21,377,398,0,1
C03938,2025-01-24 03:00:00,A004,Banca_Personal,Inbound,8,423,431,0,1
C03939,2025-01-01 18:00:00,A011,Créditos,Outbound,23,255,278,0,0
C03940,2025-01-24 22:00:00,A003,Banca_Personal,Outbound,20,342,362,0,0
C03941,2025-02-11 19:00:00,A009,Soporte_Digital,Inbound,18,240,258,0,0
C03942,2025-03-22 18:00:00,A010,Soporte_Digital,Inbound,54,379,433,0,1
C03943,2025-03-22 19:00:00,A002,Créditos,Inbound,30,375,405,0,1
C03944,2025-03-10 03:00:00,A007,Créditos,Outbound,67,360,427,0,1
C03945,2025-03-12 18:00:00,A015,Banca_Personal,Outbound,17,200,217,0,1
C03946,2025-01-18 23:00:00,A019,Créditos,Outbound,11,267,278,0,1
C03947,2025-03-29 03:00:00,A010,Banca_Personal,Inbound,8,268,276,0,0
C03948,2025-03-20 23:00:00,A024,Tarjetas,Inbound,45,264,309,0,1
C03949,2025-03-22 23:00:00,A020,Soporte_Digital,Inbound,15,379,394,0,1
C03950,2025-02-25 20:00:00,A014,Créditos,Inbound,22,191,213,0,1
C03951,2025-01-07 00:00:00,A004,Tarjetas,Inbound,62,323,385,0,1
C03952,2025-02-14 17:00:00,A025,Tarjetas,Inbound,45,344,389,0,1
C03953,2025-02-15 08:00:00,A011,Banca_Personal,Inbound,6,257,263,0,0
C03954,2025-02-03 07:00:00,A003,Banca_Personal,Inbound,36,330,366,0,1
C03955,2025-02-17 23:00:00,A023,Créditos,Inbound,27,326,353,0,0
C03956,2025-03-23 12:00:00,A017,Banca_Personal,Outbound,64,283,347,1,1
C03957,2025-01-20 06:00:00,A007,Tarjetas,Inbound,17,365,382,0,1
C03958,2025-03-15 22:00:00,A011,Tarjetas,Outbound,25,267,292,0,1
C03959,2025-03-27 05:00:00,A018,Soporte_Digital,Outbound,60,365,425,0,1
C03960,2025-02-03 15:00:00,A014,Tarjetas,Inbound,22,307,329,0,0
C03961,2025-01-08 18:00:00,A014,Créditos,Inbound,26,281,307,0,0
C03962,2025-03-14 15:00:00,A006,Soporte_Digital,Inbound,28,286,314,0,0
C03963,2025-01-31 11:00:00,A009,Banca_Personal,Inbound,57,216,273,0,1
C03964,2025-03-22 15:00:00,A022,Soporte_Digital,Inbound,11,278,289,0,1
C03965,2025-02-20 13:00:00,A003,Tarjetas,Outbound,65,232,297,1,0
C03966,2025-02-28 19:00:00,A017,Créditos,Inbound,27,315,342,0,1
C03967,2025-01-18 20:00:00,A012,Banca_Personal,Inbound,111,354,465,1,1
C03968,2025-02-24 11:00:00,A004,Banca_Personal,Outbound,75,327,402,0,1
C03969,2025-02-20 17:00:00,A020,Tarjetas,Inbound,28,257,285,0,1
C03970,2025-02-24 14:00:00,A016,Créditos,Inbound,23,284,307,0,1
C03971,2025-02-02 02:00:00,A024,Tarjetas,Inbound,14,316,330,0,0
C03972,2025-02-01 13:00:00,A010,Tarjetas,Inbound,19,319,338,0,1
C03973,2025-01-06 15:00:00,A007,Créditos,Inbound,7,398,405,0,1
C03974,2025-02-02 23:00:00,A010,Tarjetas,Inbound,1,337,338,0,0
C03975,2025-01-08 02:00:00,A007,Créditos,Inbound,68,308,376,0,1
C03976,2025-03-07 20:00:00,A023,Créditos,Inbound,32,306,338,0,0
C03977,2025-02-10 01:00:00,A018,Tarjetas,Inbound,38,279,317,0,1
C03978,2025-02-06 11:00:00,A009,Tarjetas,Inbound,22,300,322,0,0
C03979,2025-01-05 06:00:00,A022,Soporte_Digital,Inbound,16,343,359,0,1
C03980,2025-02-11 17:00:00,A018,Banca_Personal,Inbound,35,257,292,0,1
C03981,2025-02-17 20:00:00,A017,Banca_Personal,Inbound,9,324,333,0,1
C03982,2025-03-03 17:00:00,A011,Créditos,Inbound,80,293,373,0,1
C03983,2025-01-28 09:00:00,A001,Soporte_Digital,Inbound,30,403,433,0,1
C03984,2025-02-20 20:00:00,A017,Créditos,Inbound,30,317,347,0,1
C03985,2025-01-18 14:00:00,A004,Soporte_Digital,Outbound,43,319,362,0,0
C03986,2025-01-08 02:00:00,A004,Créditos,Inbound,52,248,300,0,1
C03987,2025-01-19 20:00:00,A014,Banca_Personal,Inbound,18,387,405,0,1
C03988,2025-03-24 07:00:00,A009,Soporte_Digital,Inbound,7,330,337,0,1
C03989,2025-03-11 01:00:00,A013,Tarjetas,Outbound,17,381,398,0,1
C03990,2025-03-27 13:00:00,A016,Tarjetas,Inbound,8,288,296,0,1
C03991,2025-01-12 23:00:00,A001,Banca_Personal,Inbound,22,299,321,1,1
C03992,2025-03-10 09:00:00,A003,Soporte_Digital,Inbound,12,217,229,0,1
C03993,2025-03-02 07:00:00,A019,Tarjetas,Inbound,35,410,445,0,0
C03994,2025-03-21 17:00:00,A008,Tarjetas,Inbound,7,322,329,1,1
C03995,2025-01-26 07:00:00,A018,Tarjetas,Outbound,73,411,484,0,1
C03996,2025-01-20 00:00:00,A006,Banca_Personal,Inbound,32,279,311,0,1
C03997,2025-03-15 12:00:00,A020,Créditos,Inbound,33,328,361,0,0
C03998,2025-02-21 01:00:00,A006,Tarjetas,Inbound,26,359,385,0,0
C03999,2025-02-21 11:00:00,A005,Tarjetas,Inbound,50,319,369,0,1
C04000,2025-02-12 21:00:00,A012,Créditos,Inbound,25,280,305,0,1
C04001,2025-01-19 14:00:00,A009,Tarjetas,Inbound,21,271,292,0,0
C04002,2025-02-04 18:00:00,A009,Soporte_Digital,Inbound,27,279,306,0,1
C04003,2025-02-03 18:00:00,A017,Tarjetas,Outbound,24,460,484,0,0
C04004,2025-03-01 08:00:00,A019,Créditos,Inbound,14,262,276,0,1
C04005,2025-02-28 19:00:00,A017,Banca_Personal,Inbound,64,180,244,1,0
C04006,2025-02-09 22:00:00,A022,Banca_Personal,Inbound,29,302,331,0,1
C04007,2025-03-03 11:00:00,A016,Soporte_Digital,Outbound,21,301,322,0,0
C04008,2025-02-03 16:00:00,A012,Tarjetas,Inbound,9,281,290,0,1
C04009,2025-02-10 18:00:00,A003,Tarjetas,Inbound,2,262,264,0,0
C04010,2025-01-31 05:00:00,A014,Créditos,Inbound,41,283,324,0,1
C04011,2025-02-20 16:00:00,A017,Créditos,Inbound,18,220,238,0,1
C04012,2025-03-21 07:00:00,A022,Soporte_Digital,Inbound,15,406,421,0,0
C04013,2025-02-02 10:00:00,A016,Soporte_Digital,Inbound,46,314,360,0,1
C04014,2025-02-10 12:00:00,A021,Tarjetas,Inbound,1,307,308,0,0
C04015,2025-03-06 02:00:00,A012,Tarjetas,Inbound,2,363,365,0,1
C04016,2025-03-01 00:00:00,A024,Soporte_Digital,Outbound,16,462,478,0,1
C04017,2025-03-30 11:00:00,A002,Banca_Personal,Inbound,25,275,300,0,1
C04018,2025-01-25 22:00:00,A008,Banca_Personal,Inbound,13,318,331,0,1
C04019,2025-01-10 08:00:00,A012,Banca_Personal,Outbound,23,348,371,1,1
C04020,2025-03-06 17:00:00,A021,Banca_Personal,Inbound,16,341,357,0,1
C04021,2025-02-05 00:00:00,A016,Soporte_Digital,Inbound,29,354,383,0,0
C04022,2025-03-17 14:00:00,A008,Créditos,Inbound,11,355,366,0,1
C04023,2025-01-30 17:00:00,A016,Banca_Personal,Outbound,33,275,308,0,1
C04024,2025-02-16 02:00:00,A010,Soporte_Digital,Inbound,5,371,376,0,1
C04025,2025-01-06 04:00:00,A020,Banca_Personal,Outbound,15,293,308,0,0
C04026,2025-02-15 12:00:00,A015,Tarjetas,Inbound,40,316,356,0,1
C04027,2025-02-23 07:00:00,A004,Banca_Personal,Inbound,73,336,409,1,0
C04028,2025-03-14 22:00:00,A015,Soporte_Digital,Inbound,57,257,314,0,0
C04029,2025-01-02 05:00:00,A004,Tarjetas,Inbound,9,326,335,0,1
C04030,2025-03-26 01:00:00,A011,Tarjetas,Inbound,24,337,361,0,0
C04031,2025-01-21 14:00:00,A006,Banca_Personal,Outbound,40,186,226,0,0
C04032,2025-03-09 01:00:00,A004,Banca_Personal,Inbound,27,384,411,0,1
C04033,2025-01-30 21:00:00,A009,Tarjetas,Inbound,10,250,260,0,0
C04034,2025-02-12 08:00:00,A009,Créditos,Inbound,7,316,323,0,1
C04035,2025-02-25 17:00:00,A003,Soporte_Digital,Inbound,9,391,400,0,1
C04036,2025-01-26 05:00:00,A023,Soporte_Digital,Inbound,67,339,406,0,1
C04037,2025-01-16 14:00:00,A005,Soporte_Digital,Outbound,33,362,395,0,1
C04038,2025-03-23 16:00:00,A015,Soporte_Digital,Inbound,25,366,391,0,1
C04039,2025-02-13 16:00:00,A009,Soporte_Digital,Inbound,47,270,317,0,1
C04040,2025-02-26 13:00:00,A002,Tarjetas,Outbound,26,237,263,0,1
C04041,2025-01-05 19:00:00,A003,Soporte_Digital,Inbound,28,324,352,0,0
C04042,2025-03-29 07:00:00,A021,Créditos,Outbound,21,342,363,0,1
C04043,2025-03-17 01:00:00,A012,Créditos,Outbound,4,366,370,1,0
C04044,2025-03-03 18:00:00,A016,Banca_Personal,Inbound,11,346,357,1,1
C04045,2025-03-06 10:00:00,A005,Banca_Personal,Inbound,16,270,286,0,1
C04046,2025-03-09 12:00:00,A010,Banca_Personal,Outbound,41,352,393,0,1
C04047,2025-01-29 12:00:00,A015,Banca_Personal,Inbound,46,173,219,0,1
C04048,2025-03-03 07:00:00,A014,Tarjetas,Inbound,4,376,380,0,1
C04049,2025-03-08 15:00:00,A014,Créditos,Inbound,13,246,259,0,1
C04050,2025-02-03 17:00:00,A023,Tarjetas,Inbound,22,245,267,0,1
C04051,2025-02-10 17:00:00,A013,Créditos,Inbound,7,449,456,0,0
C04052,2025-03-29 13:00:00,A016,Tarjetas,Outbound,39,303,342,0,1
C04053,2025-02-26 10:00:00,A008,Créditos,Outbound,51,284,335,0,0
C04054,2025-02-02 15:00:00,A008,Banca_Personal,Outbound,127,230,357,1,1
C04055,2025-01-11 00:00:00,A017,Créditos,Inbound,21,326,347,0,1
C04056,2025-03-16 02:00:00,A017,Banca_Personal,Inbound,22,347,369,0,1
C04057,2025-03-06 17:00:00,A003,Créditos,Inbound,58,278,336,0,1
C04058,2025-01-21 02:00:00,A001,Tarjetas,Inbound,53,171,224,0,0
C04059,2025-02-12 04:00:00,A017,Soporte_Digital,Outbound,37,397,434,0,1
C04060,2025-01-08 18:00:00,A024,Créditos,Inbound,15,282,297,0,1
C04061,2025-03-20 09:00:00,A016,Tarjetas,Outbound,14,281,295,0,1
C04062,2025-02-09 16:00:00,A017,Soporte_Digital,Inbound,19,297,316,0,0
C04063,2025-02-27 19:00:00,A025,Tarjetas,Outbound,26,251,277,0,1
C04064,2025-01-21 10:00:00,A002,Soporte_Digital,Inbound,32,376,408,0,0
C04065,2025-01-18 22:00:00,A025,Banca_Personal,Inbound,35,343,378,0,1
C04066,2025-01-10 22:00:00,A014,Créditos,Inbound,27,329,356,0,1
C04067,2025-01-04 03:00:00,A007,Tarjetas,Inbound,17,438,455,1,0
C04068,2025-02-26 12:00:00,A025,Créditos,Inbound,4,258,262,0,1
C04069,2025-03-22 03:00:00,A019,Banca_Personal,Outbound,39,376,415,0,1
C04070,2025-03-16 05:00:00,A001,Banca_Personal,Inbound,26,166,192,0,1
C04071,2025-02-04 10:00:00,A017,Créditos,Inbound,24,338,362,0,1
C04072,2025-01-25 14:00:00,A010,Tarjetas,Inbound,20,435,455,0,0
C04073,2025-03-30 07:00:00,A006,Tarjetas,Inbound,101,237,338,1,0
C04074,2025-03-21 06:00:00,A007,Tarjetas,Inbound,61,398,459,0,1
C04075,2025-03-21 14:00:00,A025,Créditos,Inbound,41,217,258,0,1
C04076,2025-01-24 22:00:00,A006,Tarjetas,Inbound,34,424,458,0,0
C04077,2025-02-07 03:00:00,A005,Tarjetas,Inbound,27,272,299,0,0
C04078,2025-03-27 19:00:00,A002,Soporte_Digital,Inbound,11,255,266,0,1
C04079,2025-01-06 20:00:00,A018,Tarjetas,Inbound,18,267,285,0,1
C04080,2025-03-16 13:00:00,A024,Banca_Personal,Inbound,56,301,357,0,0
C04081,2025-01-01 16:00:00,A017,Tarjetas,Inbound,25,290,315,0,1
C04082,2025-02-15 06:00:00,A024,Créditos,Outbound,62,296,358,0,1
C04083,2025-01-11 12:00:00,A023,Créditos,Inbound,27,318,345,0,1
C04084,2025-01-20 08:00:00,A007,Tarjetas,Inbound,3,314,317,0,0
C04085,2025-01-16 15:00:00,A021,Créditos,Inbound,39,300,339,0,1
C04086,2025-03-18 03:00:00,A019,Créditos,Outbound,26,273,299,0,0
C04087,2025-01-22 15:00:00,A007,Tarjetas,Inbound,107,325,432,1,1
C04088,2025-03-19 12:00:00,A023,Soporte_Digital,Inbound,21,322,343,0,0
C04089,2025-01-04 17:00:00,A007,Soporte_Digital,Inbound,19,319,338,0,1
C04090,2025-01-30 23:00:00,A016,Soporte_Digital,Inbound,19,299,318,0,1
C04091,2025-01-27 05:00:00,A012,Soporte_Digital,Inbound,15,258,273,0,1
C04092,2025-03-20 12:00:00,A015,Banca_Personal,Outbound,55,304,359,0,0
C04093,2025-01-04 03:00:00,A015,Tarjetas,Inbound,158,283,441,1,1
C04094,2025-02-08 13:00:00,A011,Créditos,Outbound,29,176,205,1,0
C04095,2025-03-17 05:00:00,A002,Créditos,Inbound,41,359,400,0,1
C04096,2025-02-10 09:00:00,A003,Tarjetas,Inbound,20,315,335,0,1
C04097,2025-02-15 14:00:00,A019,Créditos,Outbound,82,298,380,1,1
C04098,2025-03-26 12:00:00,A020,Banca_Personal,Inbound,35,331,366,0,1
C04099,2025-02-28 12:00:00,A025,Soporte_Digital,Inbound,20,254,274,1,1
C04100,2025-01-09 02:00:00,A015,Tarjetas,Outbound,54,381,435,1,0
C04101,2025-01-10 11:00:00,A016,Créditos,Outbound,26,372,398,0,1
C04102,2025-03-02 19:00:00,A001,Banca_Personal,Outbound,4,230,234,0,1
C04103,2025-01-20 04:00:00,A015,Créditos,Outbound,9,262,271,0,0
C04104,2025-01-26 17:00:00,A012,Banca_Personal,Inbound,7,340,347,0,1
C04105,2025-01-03 15:00:00,A007,Créditos,Inbound,59,314,373,0,1
C04106,2025-03-28 10:00:00,A007,Soporte_Digital,Inbound,14,298,312,0,1
C04107,2025-01-12 20:00:00,A011,Tarjetas,Outbound,8,326,334,0,1
C04108,2025-03-12 03:00:00,A020,Soporte_Digital,Inbound,35,187,222,0,1
C04109,2025-02-04 21:00:00,A011,Soporte_Digital,Inbound,32,244,276,0,1
C04110,2025-02-04 14:00:00,A017,Créditos,Inbound,54,263,317,0,1
C04111,2025-02-19 11:00:00,A003,Soporte_Digital,Inbound,65,345,410,0,1
C04112,2025-01-10 07:00:00,A016,Tarjetas,Inbound,21,170,191,0,1
C04113,2025-02-02 15:00:00,A005,Banca_Personal,Inbound,75,310,385,1,1
C04114,2025-02-09 13:00:00,A002,Banca_Personal,Inbound,57,277,334,0,1
C04115,2025-01-02 20:00:00,A023,Créditos,Inbound,4,339,343,0,1
C04116,2025-03-17 10:00:00,A007,Tarjetas,Inbound,39,348,387,0,1
C04117,2025-01-20 14:00:00,A010,Tarjetas,Inbound,13,401,414,0,0
C04118,2025-03-28 17:00:00,A005,Banca_Personal,Inbound,12,229,241,0,1
C04119,2025-02-04 13:00:00,A015,Banca_Personal,Inbound,72,250,322,0,0
C04120,2025-03-21 13:00:00,A012,Soporte_Digital,Inbound,55,302,357,0,1
C04121,2025-03-20 19:00:00,A010,Créditos,Inbound,60,384,444,0,1
C04122,2025-01-29 19:00:00,A022,Banca_Personal,Inbound,25,326,351,0,1
C04123,2025-02-27 22:00:00,A017,Banca_Personal,Inbound,5,306,311,0,1
C04124,2025-02-08 19:00:00,A020,Tarjetas,Outbound,6,373,379,0,0
C04125,2025-02-05 00:00:00,A020,Tarjetas,Inbound,11,276,287,0,0
C04126,2025-03-22 18:00:00,A011,Tarjetas,Outbound,58,370,428,0,0
C04127,2025-03-07 13:00:00,A008,Banca_Personal,Inbound,19,404,423,0,1
C04128,2025-01-07 03:00:00,A015,Créditos,Inbound,72,290,362,0,1
C04129,2025-02-13 00:00:00,A002,Soporte_Digital,Inbound,15,207,222,0,0
C04130,2025-02-24 15:00:00,A017,Créditos,Inbound,84,308,392,0,0
C04131,2025-01-17 03:00:00,A023,Banca_Personal,Inbound,51,398,449,0,1
C04132,2025-03-20 01:00:00,A006,Soporte_Digital,Inbound,12,329,341,0,1
C04133,2025-02-08 03:00:00,A021,Créditos,Inbound,28,217,245,0,1
C04134,2025-03-20 06:00:00,A013,Banca_Personal,Inbound,55,376,431,0,0
C04135,2025-01-12 13:00:00,A008,Créditos,Inbound,29,347,376,0,1
C04136,2025-03-24 09:00:00,A011,Banca_Personal,Outbound,19,359,378,1,1
C04137,2025-03-19 11:00:00,A015,Tarjetas,Inbound,18,367,385,0,1
C04138,2025-03-18 01:00:00,A013,Créditos,Inbound,15,267,282,0,0
C04139,2025-03-18 09:00:00,A018,Tarjetas,Outbound,14,363,377,0,1
C04140,2025-01-26 17:00:00,A018,Tarjetas,Inbound,23,261,284,0,1
C04141,2025-03-09 22:00:00,A025,Soporte_Digital,Inbound,10,229,239,0,1
C04142,2025-01-25 03:00:00,A017,Soporte_Digital,Inbound,17,250,267,0,0
C04143,2025-02-18 18:00:00,A022,Créditos,Inbound,42,341,383,0,1
C04144,2025-01-21 09:00:00,A013,Banca_Personal,Inbound,12,275,287,0,0
C04145,2025-02-19 06:00:00,A003,Soporte_Digital,Inbound,9,388,397,0,0
C04146,2025-01-16 23:00:00,A021,Soporte_Digital,Inbound,9,366,375,0,1
C04147,2025-01-07 18:00:00,A024,Tarjetas,Outbound,19,340,359,1,1
C04148,2025-03-20 04:00:00,A007,Tarjetas,Inbound,10,382,392,0,1
C04149,2025-02-20 12:00:00,A012,Banca_Personal,Inbound,22,229,251,0,1
C04150,2025-02-26 18:00:00,A004,Soporte_Digital,Outbound,34,357,391,0,1
C04151,2025-03-09 22:00:00,A024,Soporte_Digital,Inbound,14,334,348,0,1
C04152,2025-02-20 04:00:00,A011,Banca_Personal,Outbound,6,223,229,0,1
C04153,2025-01-12 23:00:00,A014,Soporte_Digital,Inbound,70,256,326,0,1
C04154,2025-03-19 09:00:00,A018,Créditos,Inbound,22,290,312,0,0
C04155,2025-01-08 18:00:00,A007,Créditos,Inbound,25,288,313,0,1
C04156,2025-03-21 11:00:00,A005,Banca_Personal,Inbound,43,297,340,0,1
C04157,2025-02-18 09:00:00,A016,Tarjetas,Outbound,9,262,271,0,0
C04158,2025-01-06 09:00:00,A011,Banca_Personal,Inbound,15,388,403,0,1
C04159,2025-03-20 15:00:00,A022,Créditos,Inbound,25,225,250,0,1
C04160,2025-01-06 23:00:00,A003,Soporte_Digital,Inbound,34,227,261,0,0
C04161,2025-01-01 15:00:00,A016,Soporte_Digital,Inbound,23,243,266,0,1
C04162,2025-01-11 04:00:00,A011,Tarjetas,Inbound,27,261,288,0,0
C04163,2025-02-08 14:00:00,A010,Tarjetas,Inbound,23,257,280,1,1
C04164,2025-02-07 18:00:00,A023,Créditos,Outbound,22,400,422,0,0
C04165,2025-02-06 22:00:00,A023,Tarjetas,Inbound,1,260,261,0,1
C04166,2025-01-15 04:00:00,A002,Banca_Personal,Inbound,36,292,328,0,1
C04167,2025-03-27 11:00:00,A016,Créditos,Inbound,6,224,230,0,1
C04168,2025-03-01 17:00:00,A017,Soporte_Digital,Outbound,81,271,352,1,0
C04169,2025-01-13 17:00:00,A010,Soporte_Digital,Inbound,17,336,353,0,1
C04170,2025-02-07 19:00:00,A018,Soporte_Digital,Inbound,20,340,360,0,1
C04171,2025-02-27 03:00:00,A012,Tarjetas,Inbound,28,359,387,0,1
C04172,2025-01-14 08:00:00,A008,Créditos,Inbound,60,240,300,0,1
C04173,2025-01-24 06:00:00,A003,Tarjetas,Inbound,26,259,285,0,1
C04174,2025-02-20 04:00:00,A020,Banca_Personal,Inbound,5,349,354,0,1
C04175,2025-02-28 17:00:00,A024,Créditos,Inbound,22,298,320,0,0
C04176,2025-03-10 09:00:00,A003,Tarjetas,Inbound,10,296,306,0,1
C04177,2025-02-17 03:00:00,A006,Soporte_Digital,Outbound,10,335,345,0,0
C04178,2025-02-04 01:00:00,A002,Soporte_Digital,Inbound,11,359,370,0,1
C04179,2025-02-19 18:00:00,A003,Banca_Personal,Outbound,34,258,292,0,1
C04180,2025-01-01 11:00:00,A017,Banca_Personal,Inbound,36,293,329,0,1
C04181,2025-01-09 02:00:00,A009,Banca_Personal,Inbound,42,292,334,0,0
C04182,2025-01-28 07:00:00,A004,Soporte_Digital,Inbound,15,241,256,0,1
C04183,2025-03-22 01:00:00,A022,Tarjetas,Inbound,27,317,344,0,1
C04184,2025-03-28 13:00:00,A023,Soporte_Digital,Outbound,38,267,305,0,1
C04185,2025-03-09 11:00:00,A002,Soporte_Digital,Inbound,73,299,372,0,1
C04186,2025-02-16 15:00:00,A024,Soporte_Digital,Inbound,5,338,343,0,1
C04187,2025-02-02 09:00:00,A009,Tarjetas,Inbound,27,316,343,0,0
C04188,2025-01-19 11:00:00,A014,Soporte_Digital,Inbound,10,246,256,0,1
C04189,2025-01-13 09:00:00,A011,Banca_Personal,Inbound,33,312,345,0,1
C04190,2025-02-03 15:00:00,A002,Banca_Personal,Inbound,7,308,315,0,1
C04191,2025-03-15 08:00:00,A021,Banca_Personal,Inbound,28,266,294,0,1
C04192,2025-02-05 04:00:00,A002,Banca_Personal,Outbound,16,248,264,0,1
C04193,2025-02-12 07:00:00,A005,Soporte_Digital,Inbound,5,309,314,0,0
