Encuesta_ID,Call_ID,Fecha_Encuesta,Score_NPS,Tipo_Cliente
NPS01447,C07631,2025-03-18 21:00:00,9,Recurrente
NPS01448,C04515,2025-01-15 03:00:00,6,Premium
NPS01449,C09549,2025-02-19 20:00:00,10,Recurrente
NPS01450,C00004,2025-03-03 14:00:00,8,Premium
NPS01451,C14183,2025-01-31 19:00:00,8,Nuevo
NPS01452,C07483,2025-01-29 08:00:00,7,Nuevo
NPS01453,C09782,2025-02-04 14:00:00,7,Nuevo
NPS01454,C06028,2025-03-26 16:00:00,9,Recurrente
NPS01455,C02184,2025-02-28 03:00:00,10,Nuevo
NPS01456,C14869,2025-03-04 09:00:00,10,Recurrente
NPS01457,C14523,2025-01-04 06:00:00,10,Nuevo
NPS01458,C11270,2025-03-09 12:00:00,9,Nuevo
NPS01459,C02035,2025-03-12 07:00:00,9,Nuevo
NPS01460,C08279,2025-03-20 11:00:00,9,Nuevo
NPS01461,C06344,2025-01-18 06:00:00,7,Premium
NPS01462,C09587,2025-01-28 00:00:00,9,Premium
NPS01463,C06585,2025-02-05 02:00:00,7,Nuevo
NPS01464,C12026,2025-02-27 06:00:00,6,Premium
NPS01465,C14397,2025-01-20 23:00:00,10,Premium
NPS01466,C11401,2025-01-13 05:00:00,9,Premium
NPS01467,C13105,2025-03-27 11:00:00,9,Premium
NPS01468,C05145,2025-02-20 15:00:00,10,Premium
NPS01469,C02255,2025-01-18 15:00:00,9,Recurrente
NPS01470,C04221,2025-02-28 17:00:00,8,Recurrente
NPS01471,C12129,2025-03-03 05:00:00,8,Recurrente
NPS01472,C05218,2025-03-02 05:00:00,7,Premium
NPS01473,C09870,2025-01-21 17:00:00,6,Premium
NPS01474,C09023,2025-03-11 23:00:00,8,Premium
NPS01475,C05377,2025-01-24 20:00:00,9,Recurrente
NPS01476,C10669,2025-03-29 06:00:00,6,Recurrente
NPS01477,C07825,2025-02-07 09:00:00,9,Nuevo
NPS01478,C06799,2025-01-20 18:00:00,8,Recurrente
NPS01479,C02857,2025-03-25 14:00:00,10,Recurrente
NPS01480,C08222,2025-01-27 22:00:00,10,Recurrente
NPS01481,C14299,2025-01-19 14:00:00,8,Recurrente
NPS01482,C04148,2025-03-20 04:00:00,9,Recurrente
NPS01483,C08962,2025-03-17 17:00:00,9,Premium
NPS01484,C03609,2025-01-21 05:00:00,9,Premium
NPS01485,C10122,2025-02-28 16:00:00,6,Nuevo
NPS01486,C05181,2025-03-22 16:00:00,9,Nuevo
NPS01487,C05643,2025-02-22 16:00:00,9,Nuevo
NPS01488,C06435,2025-02-25 08:00:00,9,Recurrente
NPS01489,C03435,2025-01-07 16:00:00,9,Premium
NPS01490,C13460,2025-01-08 10:00:00,6,Nuevo
NPS01491,C05749,2025-02-20 11:00:00,6,Nuevo
NPS01492,C09122,2025-01-20 03:00:00,9,Recurrente
NPS01493,C05081,2025-02-19 01:00:00,9,Recurrente
NPS01494,C02070,2025-02-07 07:00:00,9,Nuevo
NPS01495,C10899,2025-03-03 20:00:00,9,Recurrente
NPS01496,C02656,2025-02-12 03:00:00,9,Nuevo
NPS01497,C11673,2025-01-07 04:00:00,9,Nuevo
NPS01498,C08991,2025-03-23 01:00:00,9,Recurrente
NPS01499,C08518,2025-03-01 10:00:00,7,Recurrente
NPS01500,C13493,2025-01-12 22:00:00,8,Recurrente
NPS01501,C11811,2025-02-24 18:00:00,10,Premium
NPS01502,C00971,2025-01-17 21:00:00,8,Premium
NPS01503,C01599,2025-03-08 19:00:00,9,Nuevo
NPS01504,C11806,2025-01-02 14:00:00,9,Recurrente
NPS01505,C02583,2025-02-26 02:00:00,10,Nuevo
NPS01506,C01985,2025-01-20 19:00:00,8,Nuevo
NPS01507,C11076,2025-02-03 19:00:00,1,Premium
NPS01508,C09593,2025-02-02 00:00:00,10,Premium
NPS01509,C00389,2025-02-14 06:00:00,9,Recurrente
NPS01510,C04769,2025-01-05 14:00:00,7,Premium
NPS01511,C07692,2025-03-08 01:00:00,10,Premium
NPS01512,C05023,2025-02-20 14:00:00,7,Nuevo
NPS01513,C09682,2025-03-29 03:00:00,2,Nuevo
NPS01514,C00316,2025-03-10 03:00:00,8,Recurrente
NPS01515,C06071,2025-03-10 10:00:00,9,Recurrente
NPS01516,C13555,2025-02-28 12:00:00,7,Premium
NPS01517,C12012,2025-02-10 02:00:00,8,Premium
NPS01518,C01329,2025-03-27 16:00:00,6,Premium
NPS01519,C13997,2025-02-01 21:00:00,8,Recurrente
NPS01520,C05136,2025-03-13 18:00:00,6,Premium
NPS01521,C08488,2025-03-08 12:00:00,6,Recurrente
NPS01522,C14134,2025-02-23 06:00:00,6,Premium
NPS01523,C12211,2025-02-19 20:00:00,6,Nuevo
NPS01524,C03705,2025-03-05 08:00:00,8,Premium
NPS01525,C00606,2025-01-27 14:00:00,6,Premium
NPS01526,C13411,2025-02-16 16:00:00,9,Nuevo
NPS01527,C11754,2025-01-16 21:00:00,3,Recurrente
NPS01528,C03468,2025-01-21 18:00:00,7,Premium
NPS01529,C04505,2025-02-08 12:00:00,8,Recurrente
NPS01530,C05763,2025-03-16 13:00:00,8,Premium
NPS01531,C13439,2025-01-13 17:00:00,8,Premium
NPS01532,C11325,2025-03-22 10:00:00,8,Nuevo
NPS01533,C07174,2025-03-30 23:00:00,7,Recurrente
NPS01534,C01369,2025-01-02 10:00:00,9,Premium
NPS01535,C09160,2025-01-03 03:00:00,7,Nuevo
NPS01536,C01254,2025-03-17 09:00:00,8,Premium
NPS01537,C13212,2025-02-08 23:00:00,10,Premium
NPS01538,C04456,2025-02-07 16:00:00,9,Nuevo
NPS01539,C10679,2025-03-26 19:00:00,4,Recurrente
NPS01540,C08137,2025-03-12 22:00:00,10,Recurrente
NPS01541,C06652,2025-02-18 16:00:00,8,Recurrente
NPS01542,C10624,2025-03-23 07:00:00,9,Nuevo
NPS01543,C09510,2025-01-17 18:00:00,7,Premium
NPS01544,C02113,2025-03-19 06:00:00,7,Premium
NPS01545,C10924,2025-02-03 11:00:00,8,Nuevo
NPS01546,C08050,2025-02-10 00:00:00,6,Recurrente
NPS01547,C00426,2025-01-28 04:00:00,6,Recurrente
NPS01548,C05933,2025-03-25 11:00:00,9,Premium
NPS01549,C06751,2025-02-07 01:00:00,2,Recurrente
NPS01550,C11456,2025-03-06 08:00:00,6,Nuevo
NPS01551,C01112,2025-03-21 17:00:00,6,Nuevo
NPS01552,C05221,2025-03-07 19:00:00,9,Nuevo
NPS01553,C13872,2025-02-27 15:00:00,9,Recurrente
NPS01554,C00638,2025-01-03 18:00:00,10,Recurrente
NPS01555,C00249,2025-01-17 15:00:00,9,Recurrente
NPS01556,C05217,2025-01-18 01:00:00,10,Premium
NPS01557,C01808,2025-01-31 23:00:00,7,Nuevo
NPS01558,C12650,2025-03-04 18:00:00,10,Recurrente
NPS01559,C10303,2025-01-31 11:00:00,9,Recurrente
NPS01560,C00697,2025-02-07 13:00:00,8,Premium
NPS01561,C06189,2025-02-16 04:00:00,9,Nuevo
NPS01562,C06374,2025-02-13 06:00:00,10,Premium
NPS01563,C01237,2025-03-13 06:00:00,7,Premium
NPS01564,C05862,2025-02-07 23:00:00,6,Premium
NPS01565,C01517,2025-02-26 10:00:00,9,Nuevo
NPS01566,C13508,2025-03-03 17:00:00,10,Premium
NPS01567,C08780,2025-02-20 09:00:00,9,Premium
NPS01568,C14616,2025-02-13 16:00:00,10,Premium
NPS01569,C01012,2025-02-23 19:00:00,9,Nuevo
NPS01570,C00071,2025-02-14 03:00:00,6,Premium
NPS01571,C04937,2025-01-11 00:00:00,8,Nuevo
NPS01572,C04106,2025-03-28 10:00:00,8,Nuevo
NPS01573,C01179,2025-01-25 12:00:00,10,Recurrente
NPS01574,C10656,2025-03-06 14:00:00,9,Premium
NPS01575,C06949,2025-01-05 09:00:00,10,Premium
NPS01576,C09431,2025-01-12 00:00:00,9,Recurrente
NPS01577,C05381,2025-03-11 00:00:00,9,Nuevo
NPS01578,C03249,2025-01-03 20:00:00,7,Premium
NPS01579,C01800,2025-03-16 15:00:00,8,Premium
NPS01580,C10670,2025-03-28 19:00:00,9,Recurrente
NPS01581,C14079,2025-03-18 13:00:00,6,Recurrente
NPS01582,C11511,2025-02-02 06:00:00,8,Nuevo
NPS01583,C04405,2025-02-20 11:00:00,5,Premium
NPS01584,C12679,2025-01-05 03:00:00,8,Recurrente
NPS01585,C10795,2025-03-09 09:00:00,10,Nuevo
NPS01586,C00042,2025-03-16 20:00:00,10,Premium
NPS01587,C05051,2025-02-27 07:00:00,10,Recurrente
NPS01588,C07086,2025-01-13 10:00:00,7,Recurrente
NPS01589,C04794,2025-02-04 10:00:00,9,Nuevo
NPS01590,C06437,2025-01-12 21:00:00,9,Premium
NPS01591,C06825,2025-01-22 15:00:00,10,Nuevo
NPS01592,C09862,2025-03-27 23:00:00,10,Premium
NPS01593,C09080,2025-03-30 21:00:00,7,Recurrente
NPS01594,C09813,2025-02-17 21:00:00,10,Premium
NPS01595,C04005,2025-02-28 19:00:00,3,Premium
NPS01596,C09692,2025-03-30 04:00:00,8,Nuevo
NPS01597,C02003,2025-01-26 01:00:00,9,Nuevo
NPS01598,C07075,2025-02-17 01:00:00,7,Premium
NPS01599,C08918,2025-01-03 03:00:00,9,Premium
NPS01600,C00806,2025-02-08 23:00:00,8,Nuevo
NPS01601,C03887,2025-03-08 03:00:00,7,Premium
NPS01602,C13166,2025-01-12 10:00:00,6,Recurrente
NPS01603,C12259,2025-02-18 19:00:00,6,Premium
NPS01604,C11366,2025-02-20 12:00:00,8,Premium
NPS01605,C02453,2025-02-19 03:00:00,8,Premium
NPS01606,C04076,2025-01-24 22:00:00,8,Nuevo
NPS01607,C05804,2025-03-02 08:00:00,6,Premium
NPS01608,C12745,2025-03-21 22:00:00,6,Recurrente
NPS01609,C02338,2025-03-22 16:00:00,7,Recurrente
NPS01610,C02472,2025-01-06 05:00:00,10,Recurrente
NPS01611,C08621,2025-02-17 23:00:00,7,Premium
NPS01612,C03669,2025-01-03 23:00:00,8,Recurrente
NPS01613,C04030,2025-03-26 01:00:00,6,Nuevo
NPS01614,C08490,2025-01-27 21:00:00,2,Nuevo
NPS01615,C02026,2025-01-27 13:00:00,10,Premium
NPS01616,C13549,2025-03-23 03:00:00,9,Premium
NPS01617,C12330,2025-03-15 20:00:00,8,Recurrente
NPS01618,C04833,2025-01-18 06:00:00,8,Nuevo
NPS01619,C03012,2025-01-22 04:00:00,10,Premium
NPS01620,C12930,2025-01-07 16:00:00,9,Premium
NPS01621,C10377,2025-01-04 05:00:00,4,Recurrente
NPS01622,C05465,2025-03-06 20:00:00,6,Recurrente
NPS01623,C07665,2025-03-02 10:00:00,9,Recurrente
NPS01624,C14287,2025-02-10 07:00:00,10,Premium
NPS01625,C06836,2025-03-19 21:00:00,7,Premium
NPS01626,C11621,2025-03-06 05:00:00,6,Premium
NPS01627,C14619,2025-03-13 00:00:00,4,Recurrente
NPS01628,C14365,2025-02-19 03:00:00,7,Nuevo
NPS01629,C00171,2025-01-11 13:00:00,10,Recurrente
NPS01630,C08262,2025-01-07 13:00:00,9,Nuevo
NPS01631,C00218,2025-01-30 03:00:00,10,Premium
NPS01632,C13161,2025-03-29 00:00:00,7,Premium
NPS01633,C08497,2025-02-04 14:00:00,2,Premium
NPS01634,C12490,2025-01-12 04:00:00,8,Recurrente
NPS01635,C08875,2025-02-05 03:00:00,10,Nuevo
NPS01636,C10881,2025-03-08 23:00:00,1,Nuevo
NPS01637,C07045,2025-02-15 08:00:00,8,Recurrente
NPS01638,C08880,2025-03-28 09:00:00,10,Recurrente
NPS01639,C09114,2025-01-22 15:00:00,9,Recurrente
NPS01640,C10111,2025-03-17 14:00:00,10,Recurrente
NPS01641,C10169,2025-03-07 01:00:00,10,Nuevo
NPS01642,C05565,2025-02-19 09:00:00,8,Premium
NPS01643,C04338,2025-02-28 00:00:00,10,Premium
NPS01644,C14880,2025-01-26 14:00:00,10,Premium
NPS01645,C13031,2025-02-14 03:00:00,7,Recurrente
NPS01646,C13957,2025-02-12 08:00:00,9,Premium
NPS01647,C00901,2025-01-22 09:00:00,10,Nuevo
NPS01648,C00185,2025-03-05 15:00:00,10,Nuevo
NPS01649,C13835,2025-02-26 19:00:00,7,Nuevo
NPS01650,C02914,2025-02-14 08:00:00,8,Recurrente
NPS01651,C07250,2025-01-16 15:00:00,9,Recurrente
NPS01652,C02146,2025-01-24 06:00:00,10,Recurrente
NPS01653,C12867,2025-03-05 02:00:00,8,Premium
NPS01654,C02089,2025-03-28 11:00:00,9,Recurrente
NPS01655,C07051,2025-01-23 11:00:00,7,Nuevo
NPS01656,C09648,2025-01-07 14:00:00,6,Recurrente
NPS01657,C04694,2025-02-11 17:00:00,3,Nuevo
NPS01658,C01689,2025-02-20 03:00:00,9,Recurrente
NPS01659,C07751,2025-03-26 08:00:00,8,Recurrente
NPS01660,C12734,2025-03-06 12:00:00,6,Premium
NPS01661,C01769,2025-02-04 03:00:00,6,Premium
NPS01662,C00593,2025-02-17 16:00:00,9,Recurrente
NPS01663,C01924,2025-03-04 18:00:00,3,Recurrente
NPS01664,C14746,2025-01-18 12:00:00,6,Premium
NPS01665,C01618,2025-02-02 01:00:00,6,Recurrente
NPS01666,C14831,2025-03-14 16:00:00,10,Recurrente
NPS01667,C13984,2025-03-24 09:00:00,7,Nuevo
NPS01668,C01115,2025-03-21 18:00:00,7,Premium
NPS01669,C03405,2025-01-26 15:00:00,9,Premium
NPS01670,C00539,2025-02-01 18:00:00,8,Recurrente
NPS01671,C12418,2025-01-23 07:00:00,6,Nuevo
NPS01672,C11976,2025-03-13 21:00:00,9,Nuevo
NPS01673,C09050,2025-03-28 03:00:00,9,Premium
NPS01674,C10070,2025-03-02 09:00:00,7,Premium
NPS01675,C04790,2025-03-28 04:00:00,8,Recurrente
NPS01676,C10376,2025-02-11 09:00:00,9,Recurrente
NPS01677,C08304,2025-03-21 16:00:00,8,Recurrente
NPS01678,C12408,2025-01-24 22:00:00,8,Nuevo
NPS01679,C04039,2025-02-13 16:00:00,6,Premium
NPS01680,C10898,2025-02-11 14:00:00,10,Recurrente
NPS01681,C08399,2025-02-01 17:00:00,9,Nuevo
NPS01682,C00395,2025-01-31 12:00:00,6,Recurrente
NPS01683,C04343,2025-03-03 02:00:00,10,Recurrente
NPS01684,C00294,2025-01-27 09:00:00,7,Premium
NPS01685,C06436,2025-02-27 09:00:00,9,Premium
NPS01686,C03080,2025-01-19 19:00:00,10,Premium
NPS01687,C14995,2025-02-11 19:00:00,9,Premium
NPS01688,C05175,2025-01-27 06:00:00,6,Recurrente
NPS01689,C14426,2025-02-21 15:00:00,9,Nuevo
NPS01690,C08066,2025-01-23 00:00:00,9,Premium
NPS01691,C06691,2025-03-06 07:00:00,9,Premium
NPS01692,C11586,2025-02-19 00:00:00,8,Premium
NPS01693,C06614,2025-03-07 08:00:00,9,Nuevo
NPS01694,C06320,2025-03-15 07:00:00,7,Nuevo
NPS01695,C09255,2025-01-01 02:00:00,8,Nuevo
NPS01696,C09369,2025-02-04 01:00:00,9,Premium
NPS01697,C08241,2025-02-15 10:00:00,8,Recurrente
NPS01698,C09195,2025-01-13 00:00:00,8,Premium
NPS01699,C13834,2025-02-13 05:00:00,9,Recurrente
NPS01700,C04717,2025-02-09 01:00:00,10,Nuevo
NPS01701,C12968,2025-03-26 09:00:00,10,Nuevo
NPS01702,C14515,2025-03-12 16:00:00,6,Nuevo
NPS01703,C12559,2025-02-07 12:00:00,9,Nuevo
NPS01704,C14278,2025-02-11 15:00:00,0,Recurrente
NPS01705,C10190,2025-01-10 00:00:00,9,Nuevo
NPS01706,C09553,2025-03-18 16:00:00,9,Recurrente
NPS01707,C03448,2025-03-13 18:00:00,10,Nuevo
NPS01708,C01741,2025-01-02 18:00:00,10,Nuevo
NPS01709,C11460,2025-03-05 18:00:00,9,Nuevo
NPS01710,C08142,2025-03-30 11:00:00,9,Premium
NPS01711,C10861,2025-02-08 04:00:00,7,Recurrente
NPS01712,C13333,2025-02-08 15:00:00,9,Recurrente
NPS01713,C02185,2025-03-02 17:00:00,0,Nuevo
NPS01714,C05445,2025-02-27 13:00:00,5,Nuevo
NPS01715,C13637,2025-03-09 13:00:00,8,Premium
NPS01716,C06951,2025-01-16 15:00:00,6,Nuevo
NPS01717,C14030,2025-01-19 17:00:00,8,Premium
NPS01718,C10466,2025-03-27 21:00:00,9,Nuevo
NPS01719,C11400,2025-02-09 11:00:00,6,Recurrente
NPS01720,C00466,2025-02-10 07:00:00,10,Premium
NPS01721,C14135,2025-01-03 14:00:00,8,Premium
NPS01722,C09040,2025-03-06 03:00:00,9,Recurrente
NPS01723,C07460,2025-01-23 21:00:00,8,Recurrente
NPS01724,C00114,2025-03-15 07:00:00,9,Premium
NPS01725,C09220,2025-01-11 04:00:00,9,Recurrente
NPS01726,C02088,2025-01-24 20:00:00,10,Premium
NPS01727,C12115,2025-02-02 02:00:00,10,Premium
NPS01728,C01749,2025-03-23 06:00:00,9,Recurrente
NPS01729,C12244,2025-03-30 19:00:00,8,Nuevo
NPS01730,C07276,2025-02-27 20:00:00,9,Nuevo
NPS01731,C11882,2025-01-22 23:00:00,9,Recurrente
NPS01732,C03214,2025-01-28 00:00:00,8,Premium
NPS01733,C00036,2025-02-18 10:00:00,6,Premium
NPS01734,C14645,2025-01-02 16:00:00,10,Premium
NPS01735,C08601,2025-03-03 05:00:00,10,Recurrente
NPS01736,C13611,2025-03-28 02:00:00,8,Nuevo
NPS01737,C02880,2025-01-04 13:00:00,7,Premium
NPS01738,C08485,2025-02-21 07:00:00,9,Nuevo
NPS01739,C10797,2025-03-05 08:00:00,8,Nuevo
NPS01740,C06331,2025-02-08 03:00:00,6,Premium
NPS01741,C09955,2025-03-08 08:00:00,10,Premium
NPS01742,C01373,2025-01-15 16:00:00,6,Recurrente
NPS01743,C08974,2025-03-24 04:00:00,8,Nuevo
NPS01744,C13074,2025-02-01 20:00:00,6,Nuevo
NPS01745,C10793,2025-01-21 11:00:00,10,Nuevo
NPS01746,C02271,2025-02-17 15:00:00,6,Premium
NPS01747,C03387,2025-03-20 20:00:00,8,Recurrente
NPS01748,C13032,2025-02-05 06:00:00,6,Premium
NPS01749,C14180,2025-02-28 11:00:00,6,Nuevo
NPS01750,C00869,2025-03-03 17:00:00,7,Recurrente
NPS01751,C06030,2025-01-19 17:00:00,10,Premium
NPS01752,C06761,2025-03-01 03:00:00,10,Recurrente
NPS01753,C00016,2025-03-24 13:00:00,6,Premium
NPS01754,C09852,2025-02-06 13:00:00,1,Nuevo
NPS01755,C06886,2025-01-12 06:00:00,9,Recurrente
NPS01756,C02772,2025-03-25 03:00:00,10,Premium
NPS01757,C04082,2025-02-15 06:00:00,1,Nuevo
NPS01758,C08662,2025-01-07 01:00:00,9,Premium
NPS01759,C13901,2025-02-15 06:00:00,8,Nuevo
NPS01760,C13270,2025-03-16 13:00:00,8,Recurrente
NPS01761,C12307,2025-03-24 11:00:00,8,Premium
NPS01762,C04154,2025-03-19 09:00:00,6,Recurrente
NPS01763,C11990,2025-02-04 13:00:00,9,Nuevo
NPS01764,C05835,2025-01-24 12:00:00,10,Premium
NPS01765,C07111,2025-01-29 08:00:00,8,Nuevo
NPS01766,C11491,2025-02-01 17:00:00,7,Premium
NPS01767,C07573,2025-03-27 07:00:00,8,Recurrente
NPS01768,C08577,2025-02-25 20:00:00,9,Nuevo
NPS01769,C04035,2025-02-25 17:00:00,9,Premium
NPS01770,C12350,2025-03-21 04:00:00,6,Nuevo
NPS01771,C04339,2025-02-21 19:00:00,6,Premium
NPS01772,C09750,2025-01-03 08:00:00,8,Premium
NPS01773,C07938,2025-01-06 02:00:00,8,Recurrente
NPS01774,C07169,2025-02-15 19:00:00,0,Premium
NPS01775,C14689,2025-01-17 00:00:00,9,Recurrente
NPS01776,C12621,2025-02-03 01:00:00,10,Nuevo
NPS01777,C07913,2025-03-28 16:00:00,2,Premium
NPS01778,C12052,2025-01-08 17:00:00,10,Premium
NPS01779,C08145,2025-03-19 11:00:00,2,Nuevo
NPS01780,C11168,2025-03-28 00:00:00,1,Nuevo
NPS01781,C06731,2025-02-02 15:00:00,7,Recurrente
NPS01782,C01563,2025-02-10 03:00:00,6,Nuevo
NPS01783,C09503,2025-01-26 20:00:00,9,Recurrente
NPS01784,C04085,2025-01-16 15:00:00,8,Nuevo
NPS01785,C08980,2025-01-12 06:00:00,6,Recurrente
NPS01786,C09820,2025-01-13 21:00:00,8,Premium
NPS01787,C02460,2025-02-28 11:00:00,8,Nuevo
NPS01788,C11378,2025-02-11 00:00:00,7,Premium
NPS01789,C14931,2025-02-09 01:00:00,8,Recurrente
NPS01790,C07229,2025-01-03 12:00:00,9,Recurrente
NPS01791,C10877,2025-02-21 12:00:00,8,Recurrente
NPS01792,C12680,2025-03-28 22:00:00,7,Premium
NPS01793,C12976,2025-03-02 10:00:00,10,Nuevo
NPS01794,C01660,2025-01-27 08:00:00,10,Premium
NPS01795,C07158,2025-02-14 20:00:00,6,Recurrente
NPS01796,C01371,2025-03-24 14:00:00,8,Recurrente
NPS01797,C04919,2025-02-04 09:00:00,8,Nuevo
NPS01798,C12085,2025-01-01 23:00:00,8,Nuevo
NPS01799,C06878,2025-03-17 22:00:00,10,Recurrente
NPS01800,C03796,2025-01-16 06:00:00,9,Premium
NPS01801,C02883,2025-03-10 04:00:00,9,Recurrente
NPS01802,C12675,2025-01-24 21:00:00,7,Nuevo
NPS01803,C12684,2025-02-17 15:00:00,7,Nuevo
NPS01804,C00658,2025-02-01 14:00:00,7,Premium
NPS01805,C11764,2025-03-17 01:00:00,9,Nuevo
NPS01806,C09717,2025-03-03 02:00:00,8,Recurrente
NPS01807,C12381,2025-01-05 03:00:00,6,Nuevo
NPS01808,C06089,2025-03-17 08:00:00,7,Nuevo
NPS01809,C10921,2025-03-03 02:00:00,2,Nuevo
NPS01810,C05528,2025-03-19 12:00:00,9,Recurrente
NPS01811,C14615,2025-01-12 07:00:00,2,Nuevo
NPS01812,C02478,2025-03-02 23:00:00,9,Premium
NPS01813,C12056,2025-02-11 16:00:00,9,Premium
NPS01814,C10060,2025-01-03 15:00:00,6,Recurrente
NPS01815,C03547,2025-02-18 15:00:00,7,Nuevo
NPS01816,C10974,2025-03-09 21:00:00,10,Recurrente
NPS01817,C08243,2025-02-01 12:00:00,9,Recurrente
NPS01818,C13292,2025-01-10 11:00:00,6,Nuevo
NPS01819,C02407,2025-02-08 23:00:00,7,Premium
NPS01820,C02479,2025-02-04 16:00:00,10,Nuevo
NPS01821,C02663,2025-02-13 03:00:00,9,Recurrente
NPS01822,C03034,2025-02-05 10:00:00,9,Premium
NPS01823,C08373,2025-01-26 06:00:00,6,Premium
NPS01824,C06811,2025-03-12 04:00:00,9,Premium
NPS01825,C03269,2025-02-12 21:00:00,8,Nuevo
NPS01826,C14741,2025-01-11 13:00:00,10,Nuevo
NPS01827,C10087,2025-01-21 13:00:00,8,Recurrente
NPS01828,C07364,2025-01-13 10:00:00,9,Premium
NPS01829,C13096,2025-02-09 20:00:00,0,Nuevo
NPS01830,C00084,2025-03-26 22:00:00,6,Premium
NPS01831,C01027,2025-02-04 10:00:00,8,Recurrente
NPS01832,C06132,2025-01-06 08:00:00,9,Nuevo
NPS01833,C10660,2025-01-25 10:00:00,9,Recurrente
NPS01834,C03373,2025-03-29 18:00:00,6,Nuevo
NPS01835,C07559,2025-01-25 00:00:00,8,Recurrente
NPS01836,C02151,2025-02-05 07:00:00,8,Recurrente
NPS01837,C10448,2025-01-15 11:00:00,9,Nuevo
NPS01838,C09485,2025-01-26 22:00:00,9,Nuevo
NPS01839,C08547,2025-03-15 01:00:00,6,Premium
NPS01840,C12456,2025-03-03 11:00:00,9,Recurrente
NPS01841,C05774,2025-01-09 15:00:00,10,Nuevo
NPS01842,C10510,2025-03-16 17:00:00,8,Premium
NPS01843,C03659,2025-03-12 15:00:00,9,Recurrente
NPS01844,C01003,2025-02-25 21:00:00,9,Nuevo
NPS01845,C11721,2025-02-23 12:00:00,3,Nuevo
NPS01846,C10548,2025-01-06 11:00:00,5,Nuevo
NPS01847,C12071,2025-01-19 13:00:00,10,Recurrente
NPS01848,C14717,2025-02-19 09:00:00,10,Recurrente
NPS01849,C04251,2025-03-03 21:00:00,9,Nuevo
NPS01850,C12124,2025-01-02 14:00:00,8,Recurrente
NPS01851,C12963,2025-02-06 00:00:00,8,Nuevo
NPS01852,C14947,2025-02-26 06:00:00,9,Recurrente
NPS01853,C11432,2025-02-26 17:00:00,8,Premium
NPS01854,C03820,2025-02-22 21:00:00,10,Premium
NPS01855,C02055,2025-03-18 12:00:00,10,Recurrente
NPS01856,C04131,2025-01-17 03:00:00,7,Recurrente
NPS01857,C00168,2025-03-02 03:00:00,10,Nuevo
NPS01858,C08758,2025-03-27 21:00:00,7,Premium
NPS01859,C00851,2025-01-31 02:00:00,9,Nuevo
NPS01860,C06267,2025-01-26 04:00:00,7,Nuevo
NPS01861,C00536,2025-02-14 21:00:00,1,Premium
NPS01862,C02367,2025-01-15 04:00:00,9,Nuevo
NPS01863,C02123,2025-03-14 21:00:00,6,Recurrente
NPS01864,C01483,2025-02-27 13:00:00,10,Nuevo
NPS01865,C09146,2025-02-22 10:00:00,9,Nuevo
NPS01866,C07574,2025-02-07 13:00:00,10,Nuevo
NPS01867,C12130,2025-03-29 11:00:00,10,Premium
NPS01868,C00896,2025-01-07 02:00:00,2,Recurrente
NPS01869,C02178,2025-01-11 06:00:00,10,Premium
NPS01870,C05174,2025-01-23 18:00:00,8,Premium
NPS01871,C01984,2025-02-17 08:00:00,10,Nuevo
NPS01872,C13691,2025-02-12 17:00:00,6,Nuevo
NPS01873,C09664,2025-01-14 12:00:00,9,Nuevo
NPS01874,C01484,2025-01-22 12:00:00,6,Recurrente
NPS01875,C02519,2025-01-16 22:00:00,9,Recurrente
NPS01876,C09732,2025-01-09 14:00:00,9,Nuevo
NPS01877,C03296,2025-03-14 08:00:00,10,Premium
NPS01878,C04966,2025-03-06 15:00:00,9,Premium
NPS01879,C11466,2025-01-18 03:00:00,1,Recurrente
NPS01880,C09797,2025-03-09 14:00:00,10,Recurrente
NPS01881,C07802,2025-01-13 00:00:00,10,Recurrente
NPS01882,C07638,2025-01-05 20:00:00,6,Recurrente
NPS01883,C08726,2025-01-15 11:00:00,3,Premium
NPS01884,C03653,2025-01-12 05:00:00,9,Nuevo
NPS01885,C05958,2025-01-27 07:00:00,10,Premium
NPS01886,C04904,2025-01-20 15:00:00,9,Nuevo
NPS01887,C10666,2025-01-16 13:00:00,0,Premium
NPS01888,C08072,2025-01-19 05:00:00,10,Premium
NPS01889,C12305,2025-01-23 08:00:00,8,Recurrente
NPS01890,C13782,2025-03-29 11:00:00,6,Recurrente
NPS01891,C07008,2025-02-19 09:00:00,6,Premium
NPS01892,C09058,2025-03-28 11:00:00,7,Nuevo
NPS01893,C11716,2025-02-11 03:00:00,8,Nuevo
NPS01894,C01859,2025-01-16 17:00:00,6,Nuevo
NPS01895,C01200,2025-03-01 19:00:00,9,Recurrente
NPS01896,C04986,2025-02-18 21:00:00,7,Nuevo
NPS01897,C07110,2025-03-07 01:00:00,8,Premium
NPS01898,C04709,2025-01-12 07:00:00,9,Premium
NPS01899,C00248,2025-01-01 19:00:00,8,Premium
NPS01900,C11855,2025-03-10 07:00:00,10,Premium
NPS01901,C07783,2025-02-11 07:00:00,2,Premium
NPS01902,C14467,2025-02-18 17:00:00,10,Recurrente
NPS01903,C11402,2025-02-18 19:00:00,10,Premium
NPS01904,C11703,2025-03-01 22:00:00,9,Recurrente
NPS01905,C02620,2025-02-07 21:00:00,10,Recurrente
NPS01906,C08452,2025-02-09 13:00:00,8,Recurrente
